"Juego de Living Innovamuebles Eagle 2-1-1 Cuerpos Amarillo Calugas Azul/Amarillo","1175976","sku:1175976
"Cama Europea Celta 1,5 Plazas New Mega 105 x 190 CM + Set Muebles Alba White","1176007","sku:1176007
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:New Mega
Plazaje:1,5 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:105 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:23 KG
Ancho del colchón:105 CM
Alto del colchón:22 CM
Largo del colchón:190 CM
Peso del colchón:20 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 1,5 Plazas New Mega 105 x 190 CM + Set Muebles Aura Honey","1176008","sku:1176008
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:New Mega
Plazaje:1,5 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:105 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:23 KG
Ancho del colchón:105 CM
Alto del colchón:22 CM
Largo del colchón:190 CM
Peso del colchón:20 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 1,5 Plazas Terapeutic 105 x 190 CM + Set Muebles Aura Honey","1176009","sku:1176009
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Terapeutic
Plazaje:1,5 plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de ruedas:4
Tipo de base:Normal
Ancho de la base:105 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:23 KG
Ancho del colchón:105 CM
Alto del colchón:26 CM
Largo del colchón:190 CM
Peso del colchón:23 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:64 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Active 150 x 190 CM + Set Muebles Alba White","1176010","sku:1176010
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Active
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:30 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Active Base Dividida 150 x 190 CM + Set Muebles Alba White","1176011","sku:1176011
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Active
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:30 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Active 150 x 190 CM + Set Muebles Aura Honey","1176012","sku:1176012
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Active
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:30 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Active Base Dividida 150 x 190 CM + Set Muebles Aura Honey","1176013","sku:1176013
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Active
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:30 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Bamboo 150 x 190 CM + Set Muebles Alba White","1176014","sku:1176014
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Bamboo
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de Pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto con fibras de bamboo
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Bamboo Base Dividida 150 x 190 CM + Set Muebles Alba White","1176015","sku:1176015
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Bamboo
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto con fibras de bamboo
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Bamboo 150 x 190 CM  + Set Muebles Aura Honey","1176016","sku:1176016
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Bamboo
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto con fibras de bamboo
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Bamboo Base Dividida 150 x 190 CM + Set Muebles Aura Honey","1176017","sku:1176017
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Bamboo
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:24 CM
Largo del colchón:190 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto con fibras de bamboo
Tipo de resortes del colchón:Bonnell
Alto total:62 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Evolution Black 150 x 190 CM + Set Mueble Alba White","1176018","sku:1176018
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Evolution Black
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:22 CM
Largo del colchón:190 CM
Peso del colchón:28 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Evolution Black Base Dividida 150 x 190 CM + Set Muebles Alba White","1176019","sku:1176019
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Evolution Black
Plazaje:2 plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:22 CM
Largo del colchón:190 CM
Peso del colchón:28 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 2 Plazas New Mega 150 x 190 CM + Set Muebles Alba White","1176020","sku:1176020
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:New Mega
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:22 CM
Largo del colchón:19 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 2 Plazas New Mega Base Dividida 150 x 190 CM + Set Muebles Alba White","1176021","sku:1176021
Marca:CELTA
Tipo de producto:Cama Europa
Garantía del proveedor:1 año
Modelo:New Mega
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:22 CM
Largo del colchón:190 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 2 Plazas New Mega 150 x 190 CM + Set Muebles Aura Honey","1176022","sku:1176022
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:New Mega
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:22 CM
Largo del colchón:190 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 2 Plazas New Mega Base Dividida 150 x 190 CM + Set Muebles Aura Honey","1176023","sku:1176023
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:New Mega
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:22 CM
Largo del colchón:190 CM
Peso del colchón:32 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:60 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Terapeutic 150 x 190 CM + Set Muebles Aura Honey","1176024","sku:1176024
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Terapeutic
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:4
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:26 CM
Largo del colchón:190 CM
Peso del colchón:35 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:64 CM
Información adicional:"
"Cama Europea Celta 2 Plazas Terapeutic Base Dividida 150 x 190 CM + Set Muebles Aura Honey","1176025","sku:1176025
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Terapeutic
Plazaje:2 Plazas
Manual de armado incluido:Si
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:38 CM
Largo de la base:190 CM
Peso de la base:32 KG
Ancho del colchón:150 CM
Alto del colchón:26 CM
Largo del colchón:190 CM
Peso del colchón:35 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:64 CM
Información adicional:"
"Cama Europea Celta King Terapeutic Base Dividida 180 x 200 CM + Set Muebles Aura Honey","1176026","sku:1176026
Marca:CELTA
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Hipoálergenico:Terapeutic
Plazaje:King
Manual de armado incluido:No
Material de la base:Madera de pino
Material del tapiz de la base:Tela
Requiere armado:Si
Cantidad de patas:8
Tipo de base:Dividida
Ancho de la base:180 CM
Alto de la base:38 CM
Largo de la base:200 CM
Peso de la base:35 KG
Ancho del colchón:180 CM
Alto del colchón:26 CM
Largo del colchón:200 CM
Peso del colchón:41 KG
Material del tapiz del colchón:Tela de punto
Tipo de resortes del colchón:Bonnell
Alto total:64 CM
Información adicional:"
"Cama Europea Rosen Full Pratta 135 x 200 CM + Set Muebles Ferrara","1176027","sku:1176027
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Pratta
Plazaje:Full
Material de las patas:Acero
Material del tapiz de la base:Tela Jacquard Belga
Cantidad de patas:5
Tipo de base:Normal
Ancho de la base:135 CM
Alto de la base:16 CM
Largo de la base:200 CM
Ancho del colchón:135 CM
Alto del colchón:21 CM
Largo del colchón:200 CM
Material del tapiz del colchón:Funda desmontable en Tejido Punto. Zona de confort: Capa de poliuretano Memory Soft Rosen. Sistema de soporte: Floating System + Cosisoft. Marco de Poliuretano y estructura de resortes Cosisoft. Tela fuelle colchón: Tejido Punto Belga.
Tipo de resortes del colchón:Cosisoft
Alto total:57 CM
Información adicional:"
"Cama Europea Rosen Full Pratta 135 x 200 CM + Set Muebles Dolce ","1176028","sku:1176028
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Pratta
Plazaje:Full
Material de las patas:Acero
Material del tapiz de la base:Tela Jacquard Belga
Cantidad de patas:5
Tipo de base:Normal
Ancho de la base:135 CM
Alto de la base:16 CM
Largo de la base:200 CM
Ancho del colchón:135 CM
Alto del colchón:21 CM
Largo del colchón:200 CM
Material del tapiz del colchón:Funda desmontable en Tejido Punto. Zona de confort: Capa de poliuretano Memory Soft Rosen. Sistema de soporte: Floating System + Cosisoft. Marco de Poliuretano y estructura de resortes Cosisoft. Tela fuelle colchón: Tejido Punto Belga.
Tipo de resortes del colchón:Cosisoft
Alto total:57 CM
Información adicional:"
"Cama Europea Rosen 2 Plazas Pratta Base Dividida 150 x 200 CM + Respaldo Ferrara","1176029","sku:1176029
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Pratta
Plazaje:2 plazas
Accesorios:Respaldo
Material de las patas:Acero
Material del tapiz de la base:Tela Jacquard Belga
Cantidad de patas:10
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:16 CM
Largo de la base:200 CM
Ancho del colchón:150 CM
Alto del colchón:21 CM
Largo del colchón:200 CM
Material del tapiz del colchón:Funda desmontable en Tejido Punto. Zona de confort: Capa de poliuretano Memory Soft Rosen. Sistema de soporte: Floating System + Cosisoft. Marco de Poliuretano y estructura de resortes Cosisoft. Tela fuelle colchón: Tejido Punto Belga.
Tipo de resortes del colchón:Cosisoft
Alto total:57 CM
Información adicional:"
"Cama Europea Rosen 2 Plazas Ergo T Base Dividida 150x200 CM + Respaldo Ferrara","1176030","sku:1176030
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Ergo T
Plazaje:2 plazas
Accesorios:Respaldo
Material de las patas:Madera de pino
Cantidad de patas:10
Tipo de base:Dividida
Ancho de la base:150 CM
Alto de la base:16 CM
Largo de la base:200 CM
Ancho del colchón:150 CM
Alto del colchón:23 CM
Largo del colchón:200 CM
Material del tapiz del colchón:Tela Jacquard Belga con tratamientos Sanitized y Fire Retardant. Napa de fibra poliéster. Capa fibro textil termofusionada. Zona de Confort: Capa de fibro espuma termofusionada. Sistema de Soporte: Floating System. Marco de poliuretano + estructura de resortes Bonnell. Tela Fuelle Colchón: Tela Jacquard Belga
Tipo de resortes del colchón:Bonnell
Alto total:58 CM
Información adicional:"
"Diván Rosen 1,5 Plazas Ergo T 105x200 CM + Respaldo Tabor Grafito","1176031","sku:1176031
Marca:ROSEN
Tipo de producto:Camas funcionales
Garantía del proveedor:1 año
Modelo:Ergo T
Plazaje:1,5 plazas
Tipo de base:Funcional
Ancho de la base:105 CM
Alto de la base:36 CM
Largo de la base:200 CM
Ancho del colchón:105 CM
Alto del colchón:23 CM
Largo del colchón:200 CM
Material del tapiz del colchón:
Tipo de resortes del colchón:Bonnell
Alto total:64 CM
Información adicional:"
"Diván Rosen 1,5 Plazas Ergo T 105x200 CM + Respaldo Tabor Caramelo","1176032","sku:1176032
Marca:ROSEN
Tipo de producto:Camas funcionales
Garantía del proveedor:1 año
Modelo:Ergo T
Plazaje:1,5 plazas
Accesorios:Respaldo
Tipo de base:Funcional
Ancho de la base:105 CM
Alto de la base:36 CM
Largo de la base:200 CM
Ancho del colchón:105 CM
Alto del colchón:23 CM
Largo del colchón:200 CM
Material del tapiz del colchón:Cubierta Colchón: Tela Jacquard Belga con tratamientos Sanitized y Fire Retardant. Napa de fibra poliéster. Capa fibro textil termofusionada. Zona de Confort: Capa de fibro espuma termofusionada. Sistema de Soporte: Floating System. Marco de poliuretano + estructura de resortes Bonnell. Tela Fuelle Colchón: Tela Jacquard Belga
Tipo de resortes del colchón:Bonnell
Alto total:64 CM
Información adicional:"
"Cama Europea Rosen 1 Plaza Wave 90x190 CM + Muebles Tabor Caramelo","1176033","sku:1176033
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Wave
Plazaje:1 plaza
Accesorios:Respaldo y velador
Material de las patas:Madera de pino
Cantidad de patas:5
Tipo de base:Normal
Ancho de la base:90 CM
Alto de la base:16 CM
Largo de la base:190 CM
Ancho del colchón:90 CM
Alto del colchón:21 CM
Largo del colchón:190 CM
Material del tapiz del colchón:Cubierta Colchón: Tela Jacquard Belga con tratamientos Sanitized y Fire Retardant. Napa de fibra poliéster. Capa fibrotextil termofusionada. Capa de Poliuretano. Floating System marco de poliuretano + estructura de resortes Bonnell.
Tipo de resortes del colchón:Bonnell
Alto total:56 CM
Información adicional:"
"Cama Europea Rosen 1,5 Plazas Wave 105x190 CM +  Set Muebles Tabor Caramelo","1176034","sku:1176034
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Wave
Plazaje:1,5 plazas
Accesorios:Respaldo y velador
Material de las patas:Madera de pino
Material de la base:Normal
Cantidad de patas:5
Tipo de base:Normal
Ancho de la base:105 CM
Alto de la base:16 CM
Largo de la base:190 CM
Ancho del colchón:105 CM
Alto del colchón:21 CM
Largo del colchón:190 CM
Material del tapiz del colchón:Cubierta Colchón: Tela Jacquard Belga con tratamientos Sanitized y Fire Retardant. Napa de fibra poliéster. Capa fibrotextil termofusionada. Capa de Poliuretano. Floating System marco de poliuretano + estructura de resortes Bonnell.
Tipo de resortes del colchón:Bonnell
Alto total:56 CM
Información adicional:"
"Cama Europea Rosen 2 Plazas Wave 150x190 CM + Set Muebles Tabor Caramelo","1176035","sku:1176035
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Wave
Plazaje:2 plazas
Accesorios:Respaldo y veladores
Material de las patas:Madera de pino
Cantidad de patas:5
Tipo de base:Normal
Ancho de la base:150 CM
Alto de la base:16 CM
Largo de la base:190 CM
Ancho del colchón:150 CM
Alto del colchón:21 CM
Largo del colchón:190 CM
Material del tapiz del colchón:Cubierta Colchón: Tela Jacquard Belga con tratamientos Sanitized y Fire Retardant. Napa de fibra poliéster. Capa fibrotextil termofusionada. Capa de Poliuretano. Floating System marco de poliuretano + estructura de resortes Bonnell.
Tipo de resortes del colchón:Bonnell
Información adicional:"
"Respaldo Rosen 1,5 Plazas Rachel Café Chocolate ","1176036","sku:1176036
Marca:ROSEN
Tipo de producto:Muebles dormitorio
Garantía del proveedor:6 meses
Modelo:Rachel
Plazaje:1,5 plazas
Color de la estructura respaldo:Café chocolate
Alto del respaldo:60 CM
Ancho del respaldo:112 CM
Profundidad del respaldo:4,5 CM
Material de la estructura respaldo:Madera sólida pino radiata
Material del tapiz respaldo:Cuerina texturada Café Melange"
"Respaldo Rosen 2 Plazas Rachel Café Chocolate","1176037","sku:1176037
Marca:ROSEN
Tipo de producto:Muebles dormitorio
Garantía del proveedor:6 meses
Modelo:Rachel
Plazaje:2 plazas
Color de la estructura respaldo:Café chocolate
Alto del respaldo:60 CM
Ancho del respaldo:162 CM
Profundidad del respaldo:4,5 CM
Material de la estructura respaldo:Madera sólida pino radiata.
Material del tapiz respaldo:Cuerina texturada Café Melange"
"Respaldo Rosen King Rachel Café Chocolate ","1176038","sku:1176038
Marca:ROSEN
Tipo de producto:Muebles dormitorio
Garantía del proveedor:6 meses
Modelo:Rachel
Plazaje:King
Color de la estructura respaldo:Café chocolate
Alto del respaldo:60 CM
Ancho del respaldo:192 CM
Profundidad del respaldo:4,5 CM
Material de la estructura respaldo:Madera sólida pino radiata
Material del tapiz respaldo:Cuerina texturada Café Melange"
"Velador Rosen Ferrara Chocolate","1176039","sku:1176039
Marca:ROSEN
Tipo de producto:Velador
Garantía del proveedor:6 meses
Modelo:Ferrara
Cantidad de cajones veladores:1
Alto de los veladores:61,5 CM
Ancho de los veladores:40,7 CM
Profundidad de los veladores:31,7 CM
Cantidad de repisas veladores:2
Material de los tiradores veladores:Madera torneada
Color de la estructura veladores:Chocolate"
"Cama Europea Rosen 1 Plaza Pratta 90x200 CM + Set Muebles Rachel","1176040","sku:1176040
Marca:ROSEN
Tipo de producto:Cama Europea
Garantía del proveedor:1 año
Modelo:Pratta
Plazaje:1 plaza
Accesorios:Respaldo y velador
Material de las patas:Acero
Material del tapiz de la base:Tela Jacquard Belga
Cantidad de patas:5
Tipo de base:Normal
Ancho de la base:90 CM
Alto de la base:16 CM
Largo de la base:200 CM
Ancho del colchón:90 CM
Alto del colchón:21 CM
Largo del colchón:200 CM
Material del tapiz del colchón:Cubierta colchón: Funda desmontable en Tejido Punto. Zona de confort: Capa de poliuretano Memory Soft Rosen. Sistema de soporte: Floating System + Cosisoft. Marco de Poliuretano y estructura de resortes Cosisoft. Tela fuelle colchón: Tejido Punto Belga.
Tipo de resortes del colchón:Cosisoft
Alto total:57 CM
Información adicional:"
